,Unnamed: 0,parameter,counts,counts_H,counts_NH,p_from_H,p_from_NH,priority
0,3,보다/Verb,38094,21677,16417,0.2409580971434923,0.18235633843488305,0.5690397437916732
1,5,의/Josa,29457,17487,11970,0.19438701789485385,0.13296608098802729,0.593644974029942
2,6,가/Josa,27737,12332,15405,0.13709014115816384,0.17111663964104046,0.5553953203302447
3,8,../Punctuation,25849,11706,14143,0.13013226631099256,0.15710033541393634,0.547139154319316
4,9,을/Josa,23027,12500,10527,0.13895743025452928,0.11693951442724185,0.5428410127241934
5,10,.../Punctuation,22073,9139,12934,0.1016005335111704,0.14367267153868366,0.5859647533185339
6,11,은/Josa,19690,7739,11951,0.08603979104145826,0.1327550589750994,0.6069578466226511
7,12,도/Josa,18990,7903,11087,0.08786262087362454,0.12315911059774763,0.5838335966298052
8,14,는/Josa,18035,7669,10366,0.08526175391797265,0.11515138052822142,0.5747712780704186
9,15,없다/Adjective,16914,5001,11913,0.05560742469712127,0.13233301494924365,0.7043277758070238
10,18,있다/Adjective,13419,8187,5232,0.09101922863176616,0.05813101135076301,0.6101050748938073
11,19,좋다/Adjective,13043,9370,3673,0.10416805601867288,0.040816099868944224,0.7183930077436173
12,20,이/Determiner,12373,4495,7878,0.04998332777592531,0.08751860325640286,0.6367089630647378
13,21,너무/Adverb,11905,6629,5276,0.0737023452261865,0.05861969390701704,0.55682486350273
14,22,재밌다/Adjective,11789,9955,1834,0.1106702234078026,0.020391390301872543,0.8444312494698448
15,23,?/Punctuation,11319,3302,8017,0.03672335222852062,0.08906239587729625,0.7082781164413817
16,24,정말/Noun,10702,7082,3620,0.07873735689674335,0.04022745951709279,0.6617454681367969
17,25,것/Noun,10293,4088,6205,0.045459597643659005,0.06893755969701681,0.6028368794326241
18,26,되다/Verb,9887,5453,4434,0.06063132155162833,0.04926808680779226,0.5515323151613231
19,30,적/Suffix,9003,5486,3517,0.06099811048127154,0.03908349807858904,0.6093524380761969
20,31,으로/Josa,8921,4168,4753,0.046348782927642544,0.052811035340633965,0.5327878040578411
21,32,아니다/Adjective,8754,3210,5544,0.035700789151939534,0.061596214931473374,0.6333104866346813
22,34,!/Punctuation,8565,6415,2150,0.07132377459153051,0.02390101956951509,0.7489784004670169
23,35,로/Josa,7951,3351,4600,0.037267978214960536,0.05111175281547791,0.5785435794239718
24,36,에서/Josa,7910,4218,3692,0.04690452373013226,0.041027121881872096,0.5332490518331227
25,37,점/Noun,7843,3227,4616,0.03588974102478604,0.05128945556320665,0.5885502996302435
26,38,만/Josa,7745,2412,5333,0.026831165944203626,0.05925275994580066,0.6885732730794061
27,39,나오다/Verb,7213,2894,4319,0.03218850728020451,0.04799084830849197,0.5987799805906003
28,40,만들다/Verb,7199,2506,4693,0.02787595865288429,0.05214465003665119,0.6518960966800944
29,41,연기/Noun,7089,4106,2983,0.0456596643325553,0.03315266887314245,0.5792072224573283
30,42,평점/Noun,7068,2994,4074,0.03329998888518395,0.045269774983895686,0.5764006791171478
31,43,과/Josa,6768,4231,2537,0.0470490163387796,0.028199204780203917,0.6251477541371159
32,44,최고/Noun,6671,6143,528,0.06830054462598642,0.005886403518514404,0.9208514465597362
33,45,한/Josa,6635,3102,3533,0.034500389018561735,0.039261200826317774,0.5324792765636774
34,46,이다/Verb,6524,4043,2481,0.04495943092141825,0.02757724516315333,0.6197118332311465
35,47,왜/Noun,6247,2241,4006,0.024930532399688784,0.04451453830604856,0.6412678085481031
36,48,스토리/Noun,6075,2176,3899,0.02420806935645215,0.04332615118061263,0.6418106995884774
