,Unnamed: 0,parameter,counts,counts_H,counts_NH,p_from_H,p_from_NH,priority
0,22,재밌다/Adjective,11789,9955,1834,0.11065291332281084,0.02037008241331053,0.8444312494698448
1,44,최고/Noun,6671,6143,528,0.06828135073249894,0.005864451207321679,0.9208514465597362
2,55,감동/Noun,5597,4442,1155,0.04937420803414623,0.012828487016016172,0.7936394497051992
3,62,아깝다/Adjective,5167,374,4793,0.004157126025387369,0.053235444387675766,0.9276175730598026
4,69,재미있다/Adjective,4787,4102,685,0.04559500255652135,0.0076082368882866465,0.8569041153123041
5,76,뭐/Noun,4491,831,3660,0.009236822799724341,0.040651309505298,0.8149632598530394
6,84,재미없다/Adjective,4205,307,3898,0.003412400240090701,0.043294755314658914,0.9269916765755052
7,88,지루하다/Adjective,4057,872,3185,0.009692550519084988,0.03537552480174157,0.7850628543258565
8,91,!!/Punctuation,4005,3088,917,0.03432407798501656,0.010185041206655265,0.7710362047440699
9,94,쓰레기/Noun,3739,209,3530,0.002323099837716471,0.03920741053379834,0.9441027012570206
10,105,다시/Noun,3289,2763,526,0.030711602160816313,0.005842237376990914,0.8400729705077531
11,109,사랑/Noun,3190,2523,667,0.028043927706022275,0.007408312415309772,0.7909090909090909
12,124,안되다/Adjective,2683,658,2025,0.007313874130226975,0.022491503209898484,0.7547521431233694
13,133,최악/Noun,2549,32,2517,0.00035568992730587116,0.02795610547126641,0.9874460572773636
14,140,별로/Noun,2438,320,2118,0.003556899273058711,0.02352444632027901,0.8687448728465955
15,142,돈/Noun,2433,279,2154,0.003101171553698064,0.02392429526623276,0.8853267570900123
16,151,명작/Noun,2259,1976,283,0.02196385301113754,0.0031432569918030968,0.8747233289065959
17,157,^^/Punctuation,2162,1921,241,0.021352510948580573,0.002676766554857054,0.8885291396854764
18,160,ㅡㅡ/KoreanParticle,2128,211,1917,0.002345330458173088,0.02129195637203723,0.9008458646616542
19,173,꼭/Noun,1920,1594,326,0.0177178045039237,0.003620854343914521,0.8302083333333333
20,177,아름답다/Adjective,1901,1659,242,0.01844029966876376,0.002687873470022436,0.8726985796948974
21,181,마음/Noun,1810,1497,313,0.016639619411777783,0.0034764644467645558,0.8270718232044199
22,191,ㅎㅎ/KoreanParticle,1744,1498,246,0.01665073472200609,0.002732301130683964,0.8589449541284404
23,197,어리다/Verb,1690,1270,420,0.014116443989951759,0.004664904369460426,0.7514792899408284
24,198,재다/Verb,1675,1417,258,0.015750394593513104,0.002865584112668547,0.8459701492537314
25,202,수준/Noun,1658,273,1385,0.003034479692328213,0.015383077504054024,0.8353437876960192
26,215,가슴/Noun,1575,1376,199,0.015294666874152455,0.0022102761179110114,0.8736507936507937
27,216,낮다/Adjective,1560,1254,306,0.013938599026298824,0.003398716040606882,0.8038461538461539
28,217,말다/Verb,1559,338,1221,0.003756974857168264,0.01356154341693138,0.7831943553559975
29,220,야/Josa,1543,373,1170,0.00414601071515906,0.012995090743496902,0.7582631237848347
30,222,높다/Adjective,1536,327,1209,0.003634706444656871,0.013428260434946798,0.787109375
31,226,;;/Punctuation,1523,373,1150,0.00414601071515906,0.012772952440189262,0.7550886408404465
32,228,슬프다/Adjective,1504,1292,212,0.014360980814974547,0.002354666015060977,0.8590425531914894
33,231,멋지다/Adjective,1475,1271,204,0.014127559300180068,0.002265810693737921,0.8616949152542372
34,239,유치하다/Adjective,1442,282,1160,0.003134517484382989,0.01288402159184308,0.8044382801664355
