,Unnamed: 0,parameter,counts,counts_H,counts_NH,p_from_H,p_from_NH,priority
0,9,은/Josa,19690,7739,11951,0.08602138585687928,0.13273874314147988,0.6069578466226511
1,15,이/Determiner,12373,4495,7878,0.04996331947624658,0.08750027767287913,0.6367089630647378
2,17,?/Punctuation,11319,3302,8017,0.036702754373874574,0.08904413888086722,0.7082781164413817
3,18,정말/Noun,10702,7082,3620,0.0787186270368806,0.04020703289868272,0.6617454681367969
4,19,것/Noun,10293,4088,6205,0.045439388213325035,0.06891840860119511,0.6028368794326241
5,22,적/Suffix,9003,5486,3517,0.060978591912500275,0.039063020636648384,0.6093524380761969
6,24,!/Punctuation,8565,6415,2150,0.07130471511459885,0.023879867605571228,0.7489784004670169
7,28,만/Josa,7745,2412,5333,0.026810128270680036,0.05923317857698202,0.6885732730794061
8,31,과/Josa,6768,4231,2537,0.04702887757597315,0.02817824377457405,0.6251477541371159
9,32,최고/Noun,6671,6143,528,0.06828135073249894,0.005864451207321679,0.9208514465597362
10,34,왜/Noun,6247,2241,4006,0.024909410221639287,0.04449430215252016,0.6412678085481031
11,35,스토리/Noun,6075,2176,3899,0.02418691505679924,0.043305862229824285,0.6418106995884774
12,37,생각/Noun,6005,3771,2234,0.04191583487095125,0.024812848479463315,0.6279766860949209
13,38,~/Punctuation,6003,4016,1987,0.04463908587688682,0.02206944043361397,0.6689988339163752
14,42,감동/Noun,5597,4442,1155,0.04937420803414623,0.012828487016016172,0.7936394497051992
15,43,..../Punctuation,5580,2218,3362,0.02465375808638819,0.03734144878601417,0.6025089605734767
16,45,1/Number,5284,1409,3875,0.015661472111686642,0.04303929626585512,0.7333459500378501
17,50,드라마/Noun,5005,3017,1988,0.033534890958806664,0.02208054734877935,0.6027972027972028
18,52,때/Noun,4940,3220,1720,0.03579129893515328,0.019103894084456983,0.6518218623481782
19,57,감독/Noun,4688,1515,3173,0.016839694995887337,0.03524224181975698,0.6768344709897611
20,58,ㅋㅋ/KoreanParticle,4594,2777,1817,0.030867216504012626,0.020181264855499037,0.6044841097083152
21,59,재미/Noun,4538,1752,2786,0.019474023519996442,0.030943865650754163,0.6139268400176289
22,60,내용/Noun,4529,1407,3122,0.01563924149123002,0.0346757891463225,0.6893353941267388
23,61,뭐/Noun,4491,831,3660,0.009236822799724341,0.040651309505298,0.8149632598530394
24,62,못/VerbPrefix,4418,1474,2944,0.016383967276526686,0.032698758246884514,0.666364870982345
25,63,그냥/Noun,4406,1187,3219,0.013193873241002156,0.03575315991736455,0.7305946436677259
